asset_id,asset_type,subtype,symbol,name_cn,name_en,exchange_code,exchange_name,country,currency,underlying_group,sector,tradable,can_long,can_short,data_source_1,data_source_2,source_status,update_date,notes
ETF_SSE_512090,ETF,ETF,512090,MSCIA股ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512100,ETF,BROAD_BASED_ETF,512100,中证1000ETF南方,TODO,SSE,上海证券交易所,CN,CNY,CSI1000,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512120,ETF,ETF,512120,医药ETF华安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512130,ETF,ETF,512130,全指现金流ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512140,ETF,ETF,512140,电力ETF华安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512150,ETF,BROAD_BASED_ETF,512150,富时A50ETF汇安,TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512160,ETF,ETF,512160,MSCI中国A股ETF南方,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512170,ETF,ETF,512170,医疗ETF华宝,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512180,ETF,ETF,512180,MSCIA股ETF建信,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512190,ETF,ETF,512190,浙商之江凤凰ETF,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512200,ETF,ETF,512200,房地产ETF南方,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512220,ETF,ETF,512220,TMTETF景顺,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512240,ETF,BROAD_BASED_ETF,512240,A50ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512250,ETF,BROAD_BASED_ETF,512250,A50ETF招商,TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512260,ETF,BROAD_BASED_ETF,512260,中证500低波动ETF华安,TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512270,ETF,BROAD_BASED_ETF,512270,沪深300低波ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CSI300,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512280,ETF,ETF,512280,MSCIA股ETF景顺(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512290,ETF,ETF,512290,生物医药ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512300,ETF,BROAD_BASED_ETF,512300,医药ETF基金(退市),TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512310,ETF,BROAD_BASED_ETF,512310,工业ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512320,ETF,ETF,512320,工银MSCI中国ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512330,ETF,BROAD_BASED_ETF,512330,信息科技ETF南方,TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512340,ETF,BROAD_BASED_ETF,512340,原材料ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512350,ETF,ETF,512350,福建ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512360,ETF,ETF,512360,MSCIA股ETF平安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512370,ETF,ETF,512370,A500增强ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512380,ETF,ETF,512380,MSCI中国ETF银华,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512390,ETF,ETF,512390,中国低波ETF平安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512400,ETF,COMMODITY_ETF,512400,有色金属ETF南方,TODO,SSE,上海证券交易所,CN,CNY,NONFERROUS,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512430,ETF,ETF,512430,家居家电ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512450,ETF,ETF,512450,畜牧养殖ETF广发,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512460,ETF,ETF,512460,电池ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512480,ETF,ETF,512480,半导体ETF国联安,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512500,ETF,BROAD_BASED_ETF,512500,中证500ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512510,ETF,BROAD_BASED_ETF,512510,中证500ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,CSI500,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512520,ETF,ETF,512520,MSCI中国ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512530,ETF,BROAD_BASED_ETF,512530,沪深300红利ETF建信,TODO,SSE,上海证券交易所,CN,CNY,CSI300,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512550,ETF,BROAD_BASED_ETF,512550,富时A50ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512560,ETF,ETF,512560,军工ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,MILITARY,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512570,ETF,ETF,512570,证券ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,SECURITIES,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512580,ETF,ETF,512580,环保ETF广发,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512590,ETF,ETF,512590,高股息ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512600,ETF,ETF,512600,消费ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512610,ETF,ETF,512610,医药卫生ETF基金(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512620,ETF,ETF,512620,农业ETF天弘,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512630,ETF,ETF,512630,卫星ETF广发,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512640,ETF,ETF,512640,金融地产ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512650,ETF,ETF,512650,长三角ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512660,ETF,ETF,512660,军工ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,MILITARY,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512670,ETF,ETF,512670,国防ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512680,ETF,ETF,512680,军工ETF广发,TODO,SSE,上海证券交易所,CN,CNY,MILITARY,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512690,ETF,ETF,512690,酒ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512700,ETF,ETF,512700,银行ETF南方,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512710,ETF,ETF,512710,军工龙头ETF富国,TODO,SSE,上海证券交易所,CN,CNY,MILITARY,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512720,ETF,ETF,512720,计算机ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512730,ETF,ETF,512730,银行ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512750,ETF,BROAD_BASED_ETF,512750,基本面50ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512760,ETF,ETF,512760,芯片ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,CHIP,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512770,ETF,ETF,512770,战略新兴ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512780,ETF,ETF,512780,京津冀ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512790,ETF,ETF,512790,民企成长ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512800,ETF,ETF,512800,银行ETF华宝,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512810,ETF,ETF,512810,军工ETF华宝,TODO,SSE,上海证券交易所,CN,CNY,MILITARY,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512820,ETF,ETF,512820,银行ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512850,ETF,BROAD_BASED_ETF,512850,北京50ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,SSE50,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512860,ETF,ETF,512860,MSCI中国ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512870,ETF,ETF,512870,杭州湾区ETF南华,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512880,ETF,ETF,512880,证券ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,SECURITIES,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512890,ETF,BROAD_BASED_ETF,512890,红利低波ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,SSE_DIVIDEND,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512900,ETF,ETF,512900,证券ETF南方,TODO,SSE,上海证券交易所,CN,CNY,SECURITIES,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。
ETF_SSE_512910,ETF,ETF,512910,A100ETF广发,TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
ETF_SSE_512920,ETF,ETF,512920,MSCIETF新华(退市),TODO,SSE,上海证券交易所,CN,CNY,CHECK,ETF,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。 | non-core ETF underlying_group deferred to later mapping stage
